index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url,error
31,Tutorials - Mx Chiin-Rui Tan: Exploring Eco topics with Python,https://www.youtube.com/watch?v=rdyM6WDPzCY,rdyM6WDPzCY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,10710.0,599.0,7.0,,,Education,"From Deforestation to Wildlife Trade to Carbon Polluters, learn how to use Python to explore current Eco topics!

As Earth's sustainability edges ever closer to tipping point, it has never been more important for us inhabitants to be aware of the impact we have on the environment, and the deteriorating state of our planet. This tutorial will democratize access to practical Python skills for the relevant sciences, applying these skills to pressing Eco issues, and ultimately empower non-subject experts with working proficiency of relevant open-source tools for discovering more facts about our natural world, at a time when disinformation is rife.

Key Python takeaways: intro to and/or application of numpy, pandas, matplotlib, networkx, geopandas, xarray, and rioxarray.
Format: interactive computer lab, with attendees working hands-on through pre-prepared Jupyter Notebook content at a group pace led by the instructor.
Audience: no prior Eco/Scientific domain knowledge or experience with the Python packages being taught required, but attendees must have basic Python programming proficiency and ability to set-up access to JupyterLab with the required mainstream dependencies (as per instructions provided in advance).",https://i.ytimg.com/vi_webp/rdyM6WDPzCY/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=rdyM6WDPzCY,https://www.youtube.com/watch?v=rdyM6WDPzCY,
32,Tutorials - Ron Nathaniel: How To Troubleshoot and Monitor Applications using OpenTelemetry,https://www.youtube.com/watch?v=np_YsjQAcEw,np_YsjQAcEw,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,7316.0,1930.0,41.0,2.0,,Education,"OpenTelemetry is a free, open-source Observability Protocol. OpenTelemetry sits at the application layer, and exports Traces, Metrics, and Logs to a backend for observing. It is extremely helpful and beneficial to developers in mean ""time-to-detection"" and ""time-to-resolution"" of bugs and issues that occur at the application layer; this ranges from detecting and alerting for errors raised (such as TypeError), to finding that a specific microservice (such as AWS Lambda) ran for twice as long as usual, all the way to seeing the output of a service and comparing it to the expected output to find a bug in the logic of the service.

This tutorial is geared towards beginner/intermediate Python developers, who have some experience in Python, its syntax, and very minimal experience in Requests and Flask is needed (extremely popular libraries, with 50k and 60k stars on GitHub, respectively). No OpenTelemetry experience is needed at all. This is a total and complete introduction into OpenTelemetry, consisting instrumenting your first application, viewing your first traces and metrics, and if time-allows then deploying your first Jaeger instance locally (no experience is needed, only Docker desktop), to allow students of this workshop tutorial to build their own in-house observability platform, be-it for their selves or employers.

It is important that every developer have at least a solid understanding of Traces, Metrics, and Logs, which we know today as the three pillars of observability. These are the foundational building blocks for monitoring Production environments at the application layer. The extended base workshop is available here and the base slides are available here. Thank you.",https://i.ytimg.com/vi_webp/np_YsjQAcEw/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=np_YsjQAcEw,https://www.youtube.com/watch?v=np_YsjQAcEw,
33,Tutorials - Reka Horvath: Building human-first and machine-friendly CLI applications,https://www.youtube.com/watch?v=QaY2ALeQpy8,QaY2ALeQpy8,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,8872.0,1210.0,10.0,1.0,,Education,"Command line tools have two audiences:
* humans using it directly
* other tools, scripts working together with it

In this tutorial, you'll learn how to build CLI applications for both of these user groups. We'll get to know the Command Line Interface Guidelines (https://clig.dev/), an open source, language-agnostic collection of principles and guidelines. We'll build an application following those principles in Python, using typer and Rich.

Our short-term goal for this workshop is to build a CLI catalogue of past PyCon talks. The long-term goal is to provide tools (incl. code snippets and checklists) that you can use for your own CLI applications.",https://i.ytimg.com/vi/QaY2ALeQpy8/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=QaY2ALeQpy8,https://www.youtube.com/watch?v=QaY2ALeQpy8,
34,Tutorials - Ethan Swan: Building a Model Prediction Server,https://www.youtube.com/watch?v=HHjsqcavdQs,HHjsqcavdQs,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,6328.0,1068.0,18.0,,,Education,"In predictive modeling, training a model is only half the battle; predictions typically need to be “served” to other systems in production via an API or similar interface.

In this tutorial we’ll start with a trained scikit-learn model and build a working FastAPI application to deliver its predictions in realtime. No prior experience with API development is expected.",https://i.ytimg.com/vi_webp/HHjsqcavdQs/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=HHjsqcavdQs,https://www.youtube.com/watch?v=HHjsqcavdQs,
35,Tutorials - Matt Harrison: Getting Started with Polars,https://www.youtube.com/watch?v=CJ0f45evuME,CJ0f45evuME,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,8067.0,18400.0,358.0,11.0,,Education,"Have you heard of this Polars thing? How is it different from Pandas? Do you want to check it out?

In this workshop you will get exposed to Polars with a real-world dataset.

You will see:

- Common operations
- Differences with Pandas
- How to speed up your data pipeline
- Feature gaps that you might miss coming from Pandas

You will be provided with a notebook and labs to explore Polars.",https://i.ytimg.com/vi/CJ0f45evuME/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=CJ0f45evuME,https://www.youtube.com/watch?v=CJ0f45evuME,
36,"Tutorials - Kevin Lacaille, Mansi Shah: Eroding Coastlines: A Geospatial & Computer Vision Analysis",https://www.youtube.com/watch?v=5P72X0q0Blg,5P72X0q0Blg,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,5658.0,660.0,13.0,1.0,,Education,"Attendees will gain hands-on experience exploring satellite imagery and using Python tools for geospatial data analysis. They will apply what they’ve learned to identify & analyze instances of coastal erosion, one of the most pressing environmental & humanitarian challenges facing our planet today.",https://i.ytimg.com/vi/5P72X0q0Blg/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=5P72X0q0Blg,https://www.youtube.com/watch?v=5P72X0q0Blg,
37,"Tutorials - Dave, Bianca, Valerio, Mahe: Publishing your Python project, the conda way",https://www.youtube.com/watch?v=NSgTFf40vHQ,NSgTFf40vHQ,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,9914.0,968.0,21.0,2.0,,Education,"Conda is an open source, language agnostic package and environment management system for Linux, macOS, and Windows. The conda ecosystem, including the conda-forge package repository, is widely used to install, run and update packages and their dependencies.

In this tutorial you will learn how to create a full-fledged and easy to install Python software package using conda. We will start by introducing software packaging and packaging concepts (package dependencies, open source licensing, ...), and an introduction to the conda ecosystem and how conda implements software packaging.

Most of our time will be spent doing a hands-on walk through of how to prepare a Python software package for conda, and then how to submit that package to the conda-forge, a widely used community driven package repository.

The workshop is a hands-on workshop, where participants use their own laptops to prepare a full-fledged Python software package that is submission-ready for the conda-forge package repository. Participants need to bring a WiFi enabled laptop with a web browser, a command line interface, a text editor program, and git and/or a GitHub client already installed.

Workshop participants will gain a basic understanding of software packaging, and how to prepare and publish their packages in the conda ecosystem.",https://i.ytimg.com/vi_webp/NSgTFf40vHQ/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=NSgTFf40vHQ,https://www.youtube.com/watch?v=NSgTFf40vHQ,
38,Sponsor Presentation - Jason Davenport: Developing on Google Cloud with Python and DataFrames,https://www.youtube.com/watch?v=wku5X3887NM,wku5X3887NM,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,2412.0,598.0,7.0,,,Education,"Sponsor: Google

Learn how Google Cloud is creating a better Python experience for developers interested in building applications, pipelines, and analytics. This session will cover how developers can use Python with BigQuery, and what's new for developers for DataFrame support in Google Cloud, and ways you can extend these techniques to make great applications or analyses for business impact.",https://i.ytimg.com/vi/wku5X3887NM/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=wku5X3887NM,https://www.youtube.com/watch?v=wku5X3887NM,
39,Sponsor Presentation—S. Ostrowski: Accelerate your workflow from local Python prototype to the cloud,https://www.youtube.com/watch?v=KBYE53i7eGU,KBYE53i7eGU,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,3071.0,573.0,5.0,,,Education,"By Savannah Ostrowski

Sponsor: Microsoft

Have you ever struggled taking a Python application from your local machine to the cloud? Had a hard time figuring out what infrastructure you need or how to configure it for your app? Spent too much time researching how to set up your local development environment for cloud development? Learn how to use real-world cloud development application templates via CLI to go from local development environment to the cloud. Scaffold your application, provision resources, deploy code, monitor your application health, and set up a CI/CD pipeline, all in a couple of steps and just a few minutes.",https://i.ytimg.com/vi_webp/KBYE53i7eGU/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=KBYE53i7eGU,https://www.youtube.com/watch?v=KBYE53i7eGU,
40,"Sponsor Presentation - Brian McNamara, Dan Furman: Using Python to Power Serverless Applications",https://www.youtube.com/watch?v=2SZ6Wks5iK4,2SZ6Wks5iK4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,3740.0,880.0,12.0,,,Education,"Sponsor: Capital One

Capital One uses Python to power a large number of serverless applications to improve developer experience and increase customer value. Because Python enables fast development cycles, engineers and data scientists at Capital One have more time to focus on delighting our customers. Our Python development is also more potent on serverless as it eliminates multiple overhead requirements. In this talk, we will cover best practices we've learned along the way for using Python to build serverless solutions to enable a fast, intuitive and iterative developer experience for:

API calls
Streaming data
Machine learning inference
Attendees will learn the techniques and tools available when using Python to build a production-grade serverless system complete with observability and development practices baked in without ever provisioning a server. The presentation will feature a demonstration of Python-based AWS Lambda functions-as-a-service.",https://i.ytimg.com/vi_webp/2SZ6Wks5iK4/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=2SZ6Wks5iK4,https://www.youtube.com/watch?v=2SZ6Wks5iK4,
